equip_type	equip_id	location_index	corrected_code	corrected_name	notes	timestamp	verified
post	B021456					2026-07-15T15:54:31	true
post	B021462					2026-07-15T15:54:31	true
post	B021466					2026-07-15T15:54:31	true
post	B021472					2026-07-15T15:15:32	true
post	B021473					2026-07-15T15:15:32	true
post	B021497					2026-07-15T15:54:31	true
post	B021543					2026-07-15T15:54:31	true
post	B021553					2026-07-15T15:54:31	true
post	B021560					2026-07-15T15:54:31	true
post	B021578					2026-07-15T15:54:31	true
post	B021580					2026-07-15T15:54:31	true
post	B021581					2026-07-15T15:54:31	true
post	B021582					2026-07-15T15:54:31	true
post	B021585					2026-07-15T15:54:31	true
post	B021588					2026-07-15T15:54:31	true
post	B021590					2026-07-15T15:54:31	true
post	B021599					2026-07-15T15:54:31	true
post	B021601					2026-07-15T15:54:31	true
post	B021608					2026-07-15T15:54:31	true
post	B021611					2026-07-15T15:54:31	true
post	B021622					2026-07-15T15:54:31	true
post	B021623					2026-07-15T15:54:31	true
post	B021627					2026-07-15T15:54:31	true
post	B021630					2026-07-15T15:54:31	true
post	B021640					2026-07-15T15:54:31	true
post	B021643					2026-07-15T15:54:31	true
post	B021649					2026-07-15T15:54:31	true
post	B021650					2026-07-15T15:54:31	true
post	B021662					2026-07-15T15:54:31	true
post	B021664					2026-07-15T15:54:31	true
post	B021665					2026-07-15T15:54:31	true
post	B021675					2026-07-15T15:54:31	true
post	B021676					2026-07-15T15:54:31	true
post	B021680					2026-07-15T15:54:31	true
post	B021691					2026-07-15T15:54:31	true
post	B021693					2026-07-15T15:54:31	true
post	B021694					2026-07-15T15:54:31	true
post	B021698					2026-07-15T15:54:31	true
post	B021699					2026-07-15T15:54:31	true
post	B021700					2026-07-15T15:54:31	true
post	B021718					2026-07-15T15:54:31	true
post	B021720					2026-07-15T15:54:31	true
post	B021725					2026-07-15T15:54:31	true
post	B021726					2026-07-15T15:54:31	true
post	B021727					2026-07-15T15:54:31	true
post	B021728					2026-07-15T15:54:31	true
post	B021736					2026-07-15T15:54:31	true
post	B021742					2026-07-15T15:54:31	true
post	B021746					2026-07-15T15:54:31	true
post	B021748					2026-07-15T15:54:31	true
post	B021749					2026-07-15T15:54:31	true
post	B021750					2026-07-15T15:54:31	true
post	B021768					2026-07-15T15:54:31	true
post	B021770					2026-07-15T15:54:31	true
post	B021772					2026-07-15T15:54:31	true
post	B021779					2026-07-15T15:54:31	true
post	B021802					2026-07-15T15:54:31	true
post	B021808					2026-07-15T15:54:31	true
post	B021809					2026-07-15T15:54:31	true
post	B021811					2026-07-15T15:54:31	true
post	B021843					2026-07-15T15:54:31	true
post	B021845					2026-07-15T15:54:31	true
post	B021847					2026-07-15T15:54:31	true
post	B021849					2026-07-15T15:54:31	true
post	B021853					2026-07-15T15:54:31	true
post	B021857					2026-07-15T15:54:31	true
post	B021863					2026-07-15T15:54:31	true
post	B021865					2026-07-15T15:54:31	true
post	B021887					2026-07-15T15:54:31	true
post	B021895					2026-07-15T15:54:31	true
post	B021897					2026-07-15T15:54:31	true
post	B021900					2026-07-15T15:54:31	true
post	B021906					2026-07-15T15:54:31	true
post	B021909					2026-07-15T15:54:31	true
post	B021914					2026-07-15T15:15:32	true
post	B021919					2026-07-15T15:15:32	true
post	B021921					2026-07-15T15:54:31	true
post	B021922					2026-07-15T15:54:31	true
post	B021923					2026-07-15T15:54:31	true
post	B021930					2026-07-15T15:54:31	true
post	B021932					2026-07-15T15:54:31	true
post	B021933					2026-07-15T15:54:31	true
post	B021940					2026-07-15T15:54:31	true
post	B021942					2026-07-15T15:54:31	true
post	B021949					2026-07-15T15:54:31	true
post	B021950					2026-07-15T15:54:31	true
post	B021974					2026-07-15T15:54:31	true
post	B021975					2026-07-15T15:54:31	true
post	B021977					2026-07-15T15:54:31	true
post	B021989					2026-07-15T15:54:31	true
post	B021992					2026-07-15T15:54:31	true
post	B021995					2026-07-15T15:54:31	true
post	B022001					2026-07-15T15:15:32	true
post	B022004					2026-07-15T15:54:31	true
post	B022005					2026-07-15T15:54:31	true
post	B022006					2026-07-15T15:54:31	true
post	B022019					2026-07-15T15:54:31	true
post	B022025					2026-07-15T15:54:31	true
post	B022032					2026-07-15T15:54:31	true
post	B022034					2026-07-15T15:54:31	true
post	B022035					2026-07-15T15:54:31	true
post	B022040					2026-07-15T15:54:31	true
post	B022041					2026-07-15T15:54:31	true
post	B022044					2026-07-15T15:54:31	true
post	B022047					2026-07-15T15:54:31	true
post	B022056					2026-07-15T15:54:31	true
post	B022057					2026-07-15T15:54:31	true
post	B022066					2026-07-15T15:54:31	true
post	B022067					2026-07-15T15:54:31	true
post	B022070					2026-07-15T15:54:31	true
post	B022081					2026-07-15T15:54:31	true
post	B022082					2026-07-15T15:54:31	true
post	B022083					2026-07-15T15:54:31	true
post	B022095					2026-07-15T15:54:31	true
post	B022100					2026-07-15T15:54:31	true
post	B022102					2026-07-15T15:54:31	true
post	B022123					2026-07-15T15:54:31	true
post	B022126					2026-07-15T15:54:31	true
post	B022127					2026-07-15T15:54:31	true
post	B022128					2026-07-15T15:54:31	true
post	B022332					2026-07-15T15:54:31	true
post	B022334					2026-07-15T15:54:31	true
post	B022335					2026-07-15T15:54:31	true
post	B022618		75639	Rua S D 4038		2026-07-15T15:35:21	
post	B022647					2026-07-15T15:54:31	true
post	B022651					2026-07-15T15:54:31	true
post	B022670					2026-07-15T15:54:31	true
post	B022689					2026-07-15T15:54:31	true
post	B022692					2026-07-15T15:54:31	true
post	B022758					2026-07-15T15:54:31	true
post	B022786					2026-07-15T15:54:31	true
post	B022790					2026-07-15T15:54:31	true
post	B022803					2026-07-15T15:54:31	true
post	B022824					2026-07-15T15:54:31	true
post	B022861					2026-07-15T15:54:31	true
post	B022883					2026-07-15T15:54:31	true
post	B022887					2026-07-15T15:54:31	true
post	B022888					2026-07-15T15:54:31	true
post	B022901					2026-07-15T15:54:31	true
post	B022902					2026-07-15T15:54:31	true
post	B022904					2026-07-15T15:54:31	true
post	B022905					2026-07-15T15:54:31	true
post	B022914					2026-07-15T15:54:31	true
post	B022915					2026-07-15T15:54:31	true
post	B022920					2026-07-15T15:54:31	true
post	B022928					2026-07-15T15:54:31	true
post	B022929					2026-07-15T15:54:31	true
post	B022930					2026-07-15T15:54:31	true
post	B022932					2026-07-15T15:54:31	true
post	B022933					2026-07-15T15:54:31	true
post	B022934					2026-07-15T15:54:31	true
post	B022950					2026-07-15T15:54:31	true
post	B022959					2026-07-15T15:20:06	true
post	B022965					2026-07-15T15:20:06	true
post	B022969					2026-07-15T15:54:31	true
post	B022970					2026-07-15T15:54:31	true
post	B022971					2026-07-15T15:54:31	true
post	B022973					2026-07-15T15:54:31	true
post	B022976					2026-07-15T15:54:31	true
post	B023028					2026-07-15T15:54:31	true
post	B023040					2026-07-15T15:54:31	true
post	B023041					2026-07-15T15:54:31	true
post	B023042					2026-07-15T15:54:31	true
post	B023043					2026-07-15T15:54:31	true
post	B023045					2026-07-15T15:54:31	true
post	B023046					2026-07-15T15:54:31	true
post	B023055					2026-07-15T15:54:31	true
post	B023056					2026-07-15T15:54:31	true
post	B023061					2026-07-15T15:54:31	true
post	B023112					2026-07-15T15:54:31	true
post	B023114					2026-07-15T15:54:31	true
post	B023116					2026-07-15T15:54:31	true
post	B023122					2026-07-15T15:54:31	true
post	B023128					2026-07-15T15:54:31	true
post	B023136					2026-07-15T15:54:31	true
post	B023138					2026-07-15T15:54:31	true
post	B023139		40932	Rua Mamede Simões		2026-07-15T15:30:33	
post	B023149					2026-07-15T15:54:31	true
post	B023154					2026-07-15T15:54:31	true
post	B023155					2026-07-15T15:54:31	true
post	B023156					2026-07-15T15:54:31	true
post	B023157					2026-07-15T15:54:31	true
post	B023158					2026-07-15T15:54:31	true
post	B023159					2026-07-15T15:54:31	true
post	B023160					2026-07-15T15:54:31	true
post	B023162					2026-07-15T15:54:31	true
post	B023168					2026-07-15T15:54:31	true
post	B023170					2026-07-15T15:54:31	true
post	B023173					2026-07-15T15:54:31	true
post	B023174					2026-07-15T15:54:31	true
post	B023175					2026-07-15T15:54:31	true
post	B023176					2026-07-15T15:54:31	true
post	B023178					2026-07-15T15:54:31	true
post	B023190					2026-07-15T15:54:31	true
post	B023197					2026-07-15T15:54:31	true
post	B023198					2026-07-15T15:54:31	true
post	B023199					2026-07-15T15:54:31	true
post	B023200					2026-07-15T15:54:31	true
post	B023203					2026-07-15T15:54:31	true
post	B023230					2026-07-15T15:54:31	true
post	B023232					2026-07-15T15:54:31	true
post	B023237					2026-07-15T15:54:31	true
post	B023238					2026-07-15T15:54:31	true
post	B023240					2026-07-15T15:54:31	true
post	B023241					2026-07-15T15:54:31	true
post	B023242					2026-07-15T15:54:31	true
post	B023243					2026-07-15T15:54:31	true
post	B023245					2026-07-15T15:54:31	true
post	B023246					2026-07-15T15:54:31	true
post	B023247					2026-07-15T15:54:31	true
post	B023248					2026-07-15T15:54:31	true
post	B023250					2026-07-15T15:54:31	true
post	B023251					2026-07-15T15:54:31	true
post	B023253					2026-07-15T15:54:31	true
post	B023257					2026-07-15T15:54:31	true
post	B023258					2026-07-15T15:54:31	true
post	B023259					2026-07-15T15:54:31	true
post	B023262					2026-07-15T15:54:31	true
post	B023263					2026-07-15T15:54:31	true
post	B023264					2026-07-15T15:54:31	true
post	B023265					2026-07-15T15:54:31	true
post	B023268					2026-07-15T15:54:31	true
post	B023270					2026-07-15T15:54:31	true
post	B023272					2026-07-15T15:54:31	true
post	B023277					2026-07-15T15:54:31	true
post	B023280					2026-07-15T15:54:31	true
post	B023289					2026-07-15T15:54:31	true
post	B023305					2026-07-15T15:54:31	true
post	B023309					2026-07-15T15:54:31	true
post	B023326					2026-07-15T15:54:31	true
post	B023360					2026-07-15T15:54:31	true
post	B023410					2026-07-15T15:54:31	true
post	B023411					2026-07-15T15:54:31	true
post	B023412					2026-07-15T15:54:31	true
post	B023413					2026-07-15T15:54:31	true
post	B023424					2026-07-15T15:54:31	true
post	B023427					2026-07-15T15:54:31	true
post	B023431					2026-07-15T15:54:31	true
post	B023449					2026-07-15T15:54:31	true
post	B023451					2026-07-15T15:54:31	true
post	B023462					2026-07-15T15:54:31	true
post	B023475					2026-07-15T15:54:31	true
post	B023476					2026-07-15T15:54:31	true
post	B023505					2026-07-15T15:54:31	true
post	B023520					2026-07-15T15:54:31	true
post	B023529					2026-07-15T15:54:31	true
post	B023531					2026-07-15T15:54:31	true
post	B023532					2026-07-15T15:54:31	true
post	B023540					2026-07-15T15:54:31	true
post	B023542					2026-07-15T15:54:31	true
post	B023551					2026-07-15T15:54:31	true
post	B023553					2026-07-15T15:54:31	true
post	B023554					2026-07-15T15:54:31	true
post	B023555					2026-07-15T15:54:31	true
post	B023556					2026-07-15T15:54:31	true
post	B023566					2026-07-15T15:54:31	true
post	B023568					2026-07-15T15:54:31	true
post	B023569					2026-07-15T15:54:31	true
post	B023575					2026-07-15T15:54:31	true
post	B023576					2026-07-15T15:54:31	true
post	B023591					2026-07-15T15:54:31	true
post	B023594					2026-07-15T15:54:31	true
post	B023617					2026-07-15T15:54:31	true
post	B023618					2026-07-15T15:54:31	true
post	B023620					2026-07-15T15:15:17	true
post	B023628					2026-07-15T15:15:17	true
post	B023629					2026-07-15T15:15:17	true
post	B023672					2026-07-15T15:54:31	true
post	B023677					2026-07-15T15:54:31	true
post	B023678					2026-07-15T15:54:31	true
post	B023680					2026-07-15T15:54:31	true
post	B023684					2026-07-15T15:15:17	true
post	B023700					2026-07-15T15:54:31	true
post	B023705					2026-07-15T15:54:31	true
post	B023708					2026-07-15T15:54:31	true
post	B023709					2026-07-15T15:54:31	true
post	B023729					2026-07-15T15:54:31	true
post	B023730					2026-07-15T15:54:31	true
post	B023737					2026-07-15T15:54:31	true
post	B023740					2026-07-15T15:54:31	true
post	B023742					2026-07-15T15:54:31	true
post	B023744					2026-07-15T15:54:31	true
post	B023746					2026-07-15T15:54:31	true
post	B023750					2026-07-15T15:54:31	true
post	B023766					2026-07-15T15:54:31	true
post	B023767					2026-07-15T15:54:31	true
post	B023803					2026-07-15T15:54:31	true
post	B023807					2026-07-15T15:54:31	true
post	B023835					2026-07-15T15:54:31	true
post	B023841					2026-07-15T15:54:31	true
post	B023843					2026-07-15T15:54:31	true
post	B023873					2026-07-15T15:54:31	true
post	B023879					2026-07-15T15:54:31	true
post	B023881					2026-07-15T15:54:31	true
post	B023884					2026-07-15T15:54:31	true
post	B023887					2026-07-15T15:54:31	true
post	B023888					2026-07-15T15:54:31	true
post	B023891					2026-07-15T15:54:31	true
post	B023892					2026-07-15T15:54:31	true
post	B023895					2026-07-15T15:54:31	true
post	B023900					2026-07-15T15:54:31	true
post	B023903					2026-07-15T15:54:31	true
post	B023904					2026-07-15T15:54:31	true
post	B023905					2026-07-15T15:54:31	true
post	B023907					2026-07-15T15:54:31	true
post	B023911					2026-07-15T15:54:31	true
post	B023917					2026-07-15T15:08:38	true
post	B023919					2026-07-15T15:08:38	true
post	B023920					2026-07-15T15:54:31	true
post	B023921					2026-07-15T15:54:31	true
post	B023924					2026-07-15T15:54:31	true
post	B023925					2026-07-15T15:54:31	true
post	B023928					2026-07-15T15:54:31	true
post	B023929					2026-07-15T15:54:31	true
post	B023930					2026-07-15T15:54:31	true
post	B023932					2026-07-15T15:54:31	true
post	B023933					2026-07-15T15:54:31	true
post	B023935					2026-07-15T15:54:31	true
post	B023936					2026-07-15T15:54:31	true
post	B023937					2026-07-15T15:54:31	true
post	B023942					2026-07-15T15:54:31	true
post	B023949					2026-07-15T15:54:31	true
post	B023950					2026-07-15T15:54:31	true
post	B023952					2026-07-15T15:54:31	true
post	B023956					2026-07-15T15:54:31	true
post	B023957					2026-07-15T15:54:31	true
post	B023963					2026-07-15T15:54:31	true
post	B023965					2026-07-15T15:54:31	true
post	B023973					2026-07-15T15:54:31	true
post	B023974					2026-07-15T15:54:31	true
post	B023977					2026-07-15T15:54:31	true
post	B023979					2026-07-15T15:54:31	true
post	B023980					2026-07-15T15:54:31	true
post	B023985					2026-07-15T15:54:31	true
post	B023992					2026-07-15T15:54:31	true
post	B023996					2026-07-15T15:54:31	true
post	B023997					2026-07-15T15:54:31	true
post	B023998					2026-07-15T15:54:31	true
post	B024053					2026-07-15T15:54:31	true
post	B024056					2026-07-15T15:54:31	true
post	B024061					2026-07-15T15:54:31	true
post	B024064					2026-07-15T15:54:31	true
post	B024066					2026-07-15T15:54:31	true
post	B024067					2026-07-15T15:54:31	true
post	B024079					2026-07-15T15:54:31	true
post	B024120					2026-07-15T15:54:31	true
post	B024125					2026-07-15T15:54:31	true
post	B024128					2026-07-15T15:54:31	true
post	B024133					2026-07-15T15:54:31	true
post	B024147					2026-07-15T15:54:31	true
post	B024170					2026-07-15T15:54:31	true
post	B024174					2026-07-15T15:54:31	true
post	B024198					2026-07-15T15:54:31	true
post	B024201					2026-07-15T15:54:31	true
post	B024203					2026-07-15T15:54:31	true
post	B024210					2026-07-15T15:54:31	true
post	B024212					2026-07-15T15:54:31	true
post	B024213					2026-07-15T15:54:31	true
post	B024215					2026-07-15T15:54:31	true
post	B024216					2026-07-15T15:54:31	true
post	B024217					2026-07-15T15:54:31	true
post	B024220					2026-07-15T15:54:31	true
post	B024221					2026-07-15T15:54:31	true
post	B024222					2026-07-15T15:54:31	true
post	B024242					2026-07-15T15:54:31	true
post	B024244					2026-07-15T15:54:31	true
post	B024251					2026-07-15T15:54:31	true
post	B024254					2026-07-15T15:54:31	true
post	B024255					2026-07-15T15:54:31	true
post	B024257					2026-07-15T15:54:31	true
post	B024264					2026-07-15T15:54:31	true
post	B024273					2026-07-15T15:54:31	true
post	B024284					2026-07-15T15:54:31	true
post	B024285					2026-07-15T15:54:31	true
post	B024290					2026-07-15T15:54:31	true
post	B024309					2026-07-15T15:54:31	true
post	B024315					2026-07-15T15:54:31	true
post	B024322					2026-07-15T15:54:31	true
post	B024325					2026-07-15T15:54:31	true
post	B024343					2026-07-15T15:54:31	true
post	B024352					2026-07-15T15:54:31	true
post	B024441					2026-07-15T15:54:31	true
post	B024473					2026-07-15T15:15:17	true
post	B024475					2026-07-15T15:54:31	true
post	B024476					2026-07-15T15:54:31	true
post	B024480					2026-07-15T15:54:31	true
post	B024483					2026-07-15T15:54:31	true
post	B024493					2026-07-15T15:54:31	true
post	B024504					2026-07-15T15:54:31	true
post	B024507					2026-07-15T15:54:31	true
post	B024510					2026-07-15T15:54:31	true
post	B024514					2026-07-15T15:54:31	true
post	B024517					2026-07-15T15:54:31	true
post	B024524					2026-07-15T15:54:31	true
post	B024533					2026-07-15T15:54:31	true
post	B024536					2026-07-15T15:54:31	true
post	B024538					2026-07-15T15:54:31	true
post	B024539					2026-07-15T15:54:31	true
post	B024543					2026-07-15T15:54:31	true
post	B024545					2026-07-15T15:54:31	true
post	B024550					2026-07-15T15:54:31	true
post	B024552					2026-07-15T15:54:31	true
post	B024554					2026-07-15T15:54:31	true
post	B024556					2026-07-15T15:54:31	true
post	B024558					2026-07-15T15:54:31	true
post	B024564					2026-07-15T15:54:31	true
post	B024567					2026-07-15T15:54:31	true
post	B024570					2026-07-15T15:54:31	true
post	B024571					2026-07-15T15:54:31	true
post	B024574					2026-07-15T15:54:31	true
post	B024575					2026-07-15T15:54:31	true
post	B024578					2026-07-15T15:54:31	true
post	B024580					2026-07-15T15:54:31	true
post	B024581					2026-07-15T15:54:31	true
post	B024582					2026-07-15T15:54:31	true
post	B024583					2026-07-15T15:54:31	true
post	B024585					2026-07-15T15:54:31	true
post	B024587					2026-07-15T15:54:31	true
post	B024588					2026-07-15T15:54:31	true
post	B024670		119300	Travessa Dr Eudes Costa		2026-07-15T15:53:16	
post	B024673					2026-07-15T15:54:31	true
post	B024676					2026-07-15T15:54:31	true
post	B024695					2026-07-15T15:54:31	true
post	B025022					2026-07-15T15:54:31	true
post	B025030					2026-07-15T15:54:31	true
post	B025033					2026-07-15T15:54:31	true
post	B025037					2026-07-15T15:54:31	true
post	B025040					2026-07-15T15:54:31	true
post	B025075					2026-07-15T15:54:31	true
post	B025096					2026-07-15T15:54:31	true
post	B025109					2026-07-15T15:54:31	true
post	B025242					2026-07-15T15:54:31	true
post	B025279					2026-07-15T15:54:31	true
post	B025337					2026-07-15T15:54:31	true
post	B025347					2026-07-15T15:54:31	true
post	B025425					2026-07-15T15:54:31	true
post	B025426					2026-07-15T15:54:31	true
post	B025435					2026-07-15T15:54:31	true
post	B025451					2026-07-15T15:54:31	true
post	B025485					2026-07-15T15:54:31	true
post	B025487					2026-07-15T15:54:31	true
post	B025492					2026-07-15T15:54:31	true
post	B025576					2026-07-15T15:54:31	true
post	B025590					2026-07-15T15:54:31	true
post	B025602					2026-07-15T15:54:31	true
post	B025608					2026-07-15T15:54:31	true
post	B025609					2026-07-15T15:54:31	true
post	B025610					2026-07-15T15:54:31	true
post	B025611					2026-07-15T15:54:31	true
post	B025613					2026-07-15T15:54:31	true
post	B025614					2026-07-15T15:54:31	true
post	B025615					2026-07-15T15:54:31	true
post	B025617					2026-07-15T15:54:31	true
post	B025622					2026-07-15T15:54:31	true
post	B025625					2026-07-15T15:54:31	true
post	B025628					2026-07-15T15:54:31	true
post	B025629					2026-07-15T15:54:31	true
post	B025630					2026-07-15T15:54:31	true
post	B025632					2026-07-15T15:54:31	true
post	B025638					2026-07-15T15:54:31	true
post	B025641					2026-07-15T15:54:31	true
post	B025648					2026-07-15T15:54:31	true
post	B025698					2026-07-15T15:54:31	true
post	B025703					2026-07-15T15:54:31	true
post	B025705					2026-07-15T15:54:31	true
post	B025707					2026-07-15T15:54:31	true
post	B025709					2026-07-15T15:16:30	true
post	B025710					2026-07-15T15:16:30	true
post	B025712					2026-07-15T15:54:31	true
post	B025716					2026-07-15T15:16:30	true
post	B025719					2026-07-15T15:54:31	true
post	B025720					2026-07-15T15:54:31	true
post	B025722					2026-07-15T15:54:31	true
post	B025723					2026-07-15T15:54:31	true
post	B025724					2026-07-15T15:54:31	true
post	B025725					2026-07-15T15:54:31	true
post	B025726					2026-07-15T15:54:31	true
post	B025729					2026-07-15T15:54:31	true
post	B025730					2026-07-15T15:54:31	true
post	B025731					2026-07-15T15:54:31	true
post	B025734					2026-07-15T15:54:31	true
post	B025735					2026-07-15T15:54:31	true
post	B025738					2026-07-15T15:54:31	true
post	B025741					2026-07-15T15:54:31	true
post	B025743					2026-07-15T15:54:31	true
post	B025745					2026-07-15T15:54:31	true
post	B025747					2026-07-15T15:54:31	true
post	B025748					2026-07-15T15:54:31	true
post	B025749					2026-07-15T15:54:31	true
post	B025751					2026-07-15T15:54:31	true
post	B025756					2026-07-15T15:54:31	true
post	B025758					2026-07-15T15:54:31	true
post	B025760					2026-07-15T15:54:31	true
post	B025761					2026-07-15T15:54:31	true
post	B025762					2026-07-15T15:54:31	true
post	B025765					2026-07-15T15:54:31	true
post	B025766					2026-07-15T15:54:31	true
post	B025767					2026-07-15T15:54:31	true
post	B025771					2026-07-15T15:54:31	true
post	B025773					2026-07-15T15:54:31	true
post	B025780					2026-07-15T15:54:31	true
post	B025781					2026-07-15T15:54:31	true
post	B025782					2026-07-15T15:54:31	true
post	B025783					2026-07-15T15:54:31	true
post	B025786					2026-07-15T15:54:31	true
post	B025788					2026-07-15T15:54:31	true
post	B025799					2026-07-15T15:54:31	true
post	B025800					2026-07-15T15:54:31	true
post	B025811					2026-07-15T15:54:31	true
post	B025827					2026-07-15T15:54:31	true
post	B025829					2026-07-15T15:54:31	true
post	B025835					2026-07-15T15:54:31	true
post	B025836					2026-07-15T15:54:31	true
post	B025846					2026-07-15T15:54:31	true
post	B025849					2026-07-15T15:54:31	true
post	B025860					2026-07-15T15:54:31	true
post	B025861					2026-07-15T15:54:31	true
post	B025870					2026-07-15T15:54:31	true
post	B025876					2026-07-15T15:54:31	true
post	B025884					2026-07-15T15:54:31	true
post	B025890					2026-07-15T15:54:31	true
post	B025891					2026-07-15T15:54:31	true
post	B025898					2026-07-15T15:54:31	true
post	B025899					2026-07-15T15:54:31	true
post	B025916					2026-07-15T15:54:31	true
post	B025938					2026-07-15T15:54:31	true
post	B025941					2026-07-15T15:54:31	true
post	B025956					2026-07-15T15:54:31	true
post	B025967					2026-07-15T15:54:31	true
post	B025969					2026-07-15T15:54:31	true
post	B025975					2026-07-15T15:54:31	true
post	B026001					2026-07-15T15:54:31	true
post	B026003					2026-07-15T15:54:31	true
post	B026004					2026-07-15T15:54:31	true
post	B026007					2026-07-15T15:54:31	true
post	B026009					2026-07-15T15:54:31	true
post	B026010					2026-07-15T15:54:31	true
post	B026011					2026-07-15T15:54:31	true
post	B026012					2026-07-15T15:54:31	true
post	B026020					2026-07-15T15:54:31	true
post	B026021					2026-07-15T15:54:31	true
post	B026028					2026-07-15T15:54:31	true
post	B026029					2026-07-15T15:54:31	true
post	B026034					2026-07-15T15:54:31	true
post	B026038					2026-07-15T15:54:31	true
post	B026049					2026-07-15T15:54:31	true
post	B026057					2026-07-15T15:54:31	true
post	B026073					2026-07-15T15:54:31	true
post	B026101					2026-07-15T15:54:31	true
post	B026104					2026-07-15T15:54:31	true
post	B026107					2026-07-15T15:54:31	true
post	B026109					2026-07-15T15:54:31	true
post	B026113					2026-07-15T15:54:31	true
post	B026114					2026-07-15T15:54:31	true
post	B026116					2026-07-15T15:54:31	true
post	B026123					2026-07-15T15:54:31	true
post	B026125					2026-07-15T15:54:31	true
post	B026133					2026-07-15T15:54:31	true
post	B026134					2026-07-15T15:54:31	true
post	B026144					2026-07-15T15:54:31	true
post	B026145					2026-07-15T15:54:31	true
post	B026146					2026-07-15T15:54:31	true
post	B026154					2026-07-15T15:54:31	true
post	B026181					2026-07-15T15:54:31	true
post	B026188					2026-07-15T15:25:10	true
post	B026189					2026-07-15T15:54:31	true
post	B026191					2026-07-15T15:54:31	true
post	B026201					2026-07-15T15:54:31	true
post	B026204					2026-07-15T15:54:31	true
post	B026205					2026-07-15T15:54:31	true
post	B026209					2026-07-15T15:54:31	true
post	B026212					2026-07-15T15:54:31	true
post	B026217					2026-07-15T15:54:31	true
post	B026218					2026-07-15T15:54:31	true
post	B026232					2026-07-15T15:54:31	true
post	B026233					2026-07-15T15:54:31	true
post	B026244					2026-07-15T15:54:31	true
post	B026247					2026-07-15T15:54:31	true
post	B026250					2026-07-15T15:54:31	true
post	B026253					2026-07-15T15:54:31	true
post	B026254					2026-07-15T15:54:31	true
post	B026260					2026-07-15T15:54:31	true
post	B026271		29963	Rua Ildefonso Lopes		2026-07-15T15:33:26	
post	B026285					2026-07-15T15:54:31	true
post	B026292					2026-07-15T15:54:31	true
post	B026295					2026-07-15T15:22:34	true
post	B026296					2026-07-15T15:22:34	true
post	B026326					2026-07-15T15:54:31	true
post	B026341					2026-07-15T15:54:31	true
post	B026349					2026-07-15T15:54:31	true
post	B026360					2026-07-15T15:54:31	true
post	B026361					2026-07-15T15:54:31	true
post	B026362					2026-07-15T15:54:31	true
post	B026371					2026-07-15T15:54:31	true
post	B026377					2026-07-15T15:54:31	true
post	B026395					2026-07-15T15:54:31	true
post	B026411					2026-07-15T15:54:31	true
post	B026418					2026-07-15T15:54:31	true
post	B026422					2026-07-15T15:54:31	true
post	B026423					2026-07-15T15:54:31	true
post	B026424					2026-07-15T15:54:31	true
post	B026425					2026-07-15T15:54:31	true
post	B026426					2026-07-15T15:54:31	true
post	B026434					2026-07-15T15:54:31	true
post	B026435					2026-07-15T15:54:31	true
post	B026437					2026-07-15T15:54:31	true
post	B026438					2026-07-15T15:54:31	true
post	B026444					2026-07-15T15:54:31	true
post	B026447					2026-07-15T15:54:31	true
post	B026466					2026-07-15T15:54:31	true
post	B026476					2026-07-15T15:54:31	true
post	B026484					2026-07-15T15:54:31	true
post	B026486					2026-07-15T15:54:31	true
post	B026488					2026-07-15T15:54:31	true
post	B026489					2026-07-15T15:54:31	true
post	B026490					2026-07-15T15:54:31	true
post	B026491					2026-07-15T15:54:31	true
post	B026492					2026-07-15T15:54:31	true
post	B026494					2026-07-15T15:54:31	true
post	B026495					2026-07-15T15:54:31	true
post	B026496					2026-07-15T15:54:31	true
post	B026497					2026-07-15T15:54:31	true
post	B026508					2026-07-15T15:22:34	true
post	B026510					2026-07-15T15:54:31	true
post	B026511					2026-07-15T15:54:31	true
post	B026512					2026-07-15T15:54:31	true
post	B026514					2026-07-15T15:54:31	true
post	B026517					2026-07-15T15:54:31	true
post	B026523					2026-07-15T15:54:31	true
post	B026527					2026-07-15T15:54:31	true
post	B026532					2026-07-15T15:54:31	true
post	B026534					2026-07-15T15:54:31	true
post	B026536					2026-07-15T15:54:31	true
post	B026537					2026-07-15T15:54:31	true
post	B026540					2026-07-15T15:54:31	true
post	B026541					2026-07-15T15:54:31	true
post	B026543					2026-07-15T15:54:31	true
post	B026546					2026-07-15T15:54:31	true
post	B026547					2026-07-15T15:54:31	true
post	B026549					2026-07-15T15:54:31	true
post	B026550					2026-07-15T15:54:31	true
post	B026552					2026-07-15T15:54:31	true
post	B026562					2026-07-15T15:54:31	true
post	B026563					2026-07-15T15:54:31	true
post	B026564					2026-07-15T15:54:31	true
post	B026565					2026-07-15T15:54:31	true
post	B026567					2026-07-15T15:54:31	true
post	B026569					2026-07-15T15:54:31	true
post	B026590					2026-07-15T15:54:31	true
post	B026591					2026-07-15T15:54:31	true
post	B026592					2026-07-15T15:54:31	true
post	B026593					2026-07-15T15:54:31	true
post	B026594					2026-07-15T15:54:31	true
post	B026598					2026-07-15T15:54:31	true
post	B026606					2026-07-15T15:54:31	true
post	B026614					2026-07-15T15:54:31	true
post	B026615					2026-07-15T15:54:31	true
post	B026617					2026-07-15T15:54:31	true
post	B026626					2026-07-15T15:54:31	true
post	B026627					2026-07-15T15:54:31	true
post	B026638					2026-07-15T15:54:31	true
post	B026641					2026-07-15T15:54:31	true
